Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating
VENTIVE,VENTIVE HOSPITALITY LTD,706,INR,-1.4723327053241162,293561,,150234000000,INR,,,,,0,Consumer services,
TITAGARH,TITAGARH RAIL SYSTEMS LTD,1043,INR,-4.417155425219945,1755069,1.3548279073386653,149326279525,INR,45.37860461878491,22.9844,INR,31.315416609534264,0.0721501,Producer manufacturing,Strong buy
WELSPUNLIV,WELSPUN LIVING LTD,148.86,INR,-1.004189665491781,855310,0.6743838149146079,148284986506,INR,20.188512917881607,7.3735,INR,36.155479641769,0.0646831,Consumer non-durables,Strong buy
GRANULES,GRANULES INDIA LTD,595.75,INR,-1.6914191419141915,591945,0.5259854279613354,147630169745,INR,29.646235686951673,20.0953,INR,23.876833929231907,0.246386,Health technology,Buy
NAVA,NAVA LTD,898,INR,-2.8191115199393924,82899,0.7876135117725414,147127466248,INR,11.418529807067536,78.6441,INR,26.64656917450517,0.850385,Utilities,
PRAJIND,PRAJ INDUSTRIES LTD,749.85,INR,-4.056042479687791,524609,0.482478450937814,147096429348,INR,45.89185715597172,16.3395,INR,10.638254651824173,0.749766,Industrial services,Strong buy
JYOTHYLAB,JYOTHY LABS LTD,402.3,INR,-1.4212202891448202,516708,0.6269478064021943,146920170369,INR,39.31321580737208,10.2332,INR,14.964274479845423,0.874781,Consumer non-durables,Buy
DEEPAKFERT,DEEPAK FERTILIZERS & PETR,1153.25,INR,-2.200644504748986,452104,0.5811670131442089,146095048114,INR,21.47283242160298,53.7074,INR,0.5210653390480783,0.734468,Process industries,Strong buy
APTUS,APTUS VALUE HSG FIN I LTD,281.25,INR,-2.2928608650338798,246975,0.3359135099728127,145395923710,INR,20.879732739420934,13.47,INR,22.010869565217405,1.54692,Finance,Buy
TTML,TATA TELESERV(MAHARASTRA),70.29,INR,-3.5802469135802455,3656866,0.8163468041519272,145153384277,INR,,-6.5006,INR,-8.778447121820623,0,Communications,
LTFOODS,LT FOODS LTD,403.6,INR,-1.4888943129118786,815217,1.4554343234674607,145082269785,INR,23.300387954923334,17.3216,INR,14.562361936004448,0.598372,Process industries,Buy
NIVABUPA,NIVA BUPA HEALTH INS CO L,77.67,INR,-0.19275250578256423,755693,0.3411717790311453,144737000000,INR,,,,,0,Finance,Neutral
FINPIPE,FINOLEX INDUSTRIES LTD,220.9,INR,-2.1050299135829826,993886,0.1875880033035885,144416005157,INR,17.03699704609784,12.9659,INR,74.38770157765194,0.644468,Producer manufacturing,Neutral
AARTIIND,AARTI INDUSTRIES LTD,426.7,INR,3.2172230285437866,4671382,2.434949779814306,144319173392,INR,34.75972856945021,12.2757,INR,-0.34259086370241154,0.251193,Process industries,Sell
BBTC,BOMBAY BURMAH TRADING COR,2044,INR,-1.4678589505652013,29096,0.2597407234818255,144270854479,INR,11.948842119785388,171.0626,INR,,0.0580341,Consumer non-durables,Strong buy
KIRLOSENG,KIRLOSKAR OIL ENG LTD,947.95,INR,-1.9395882900589634,163748,0.8167691360746518,143604501488,INR,26.259002770083104,36.1,INR,41.50425688706314,0.606398,Producer manufacturing,Strong buy
VTL,VARDHMAN TEXTILES LTD,478.05,INR,-0.7783312577833126,106568,0.705347557480584,142736685359,INR,17.165355461638725,27.8497,INR,48.933655625314174,0.810373,Process industries,Buy
GODREJAGRO,GODREJ AGROVET LTD,745.15,INR,0.2623789020452007,49155,0.38934190880900427,142206159244,INR,36.134792012181514,20.6214,INR,10.660699336724853,1.35199,Process industries,Neutral
VOLTAMP,VOLTAMP TRANSFORMERS LTD,8825.2,INR,-4.292895060757707,43474,2.3703824868460512,140098863159,INR,26.005943070523575,339.3532,INR,39.25656122634898,0,Producer manufacturing,Strong buy
ACMESOLAR,ACME SOLAR HOLDINGS LTD,231.13,INR,-2.927341453170936,187679,0.3064061895424943,139109674298,INR,,,,,0,Industrial services,
SANOFI,SANOFI INDIA LTD,5892,INR,-1.1392808604171152,3343,0.24250293789081187,138752301886,INR,29.51847610115639,199.6038,INR,-22.88206937931679,2.77185,Health technology,Buy
INDIAMART,INDIAMART INTERMESH LTD,2314,INR,-0.3574042974637291,83242,0.2912055177991773,138097952615,INR,32.297956323783524,71.6454,INR,36.53400515298887,0.869414,Retail trade,Neutral
GESHIP,THE GE SHPG.LTD,940.4,INR,-1.2496062165284028,211334,0.6225611929570287,137756027369,INR,4.752375176874874,197.88,INR,12.275971478226522,3.45114,Transportation,Strong buy
FINEORG,FINE ORGANIC IND. LTD.,4474.25,INR,-2.1465751027906492,9050,0.2927447815412285,137309179800.99998,INR,31.216358299675644,143.3303,INR,-4.219914838564815,0.223292,Process industries,Buy
ELECON,ELECON ENG. CO. LTD,595.15,INR,-1.67685445233768,276904,0.9323376420918943,136042459297,INR,37.606313740853544,15.8258,INR,21.532188083152217,0.247423,Producer manufacturing,Buy
GPIL,GODAWARI POW & ISP LTD,197.3,INR,-0.08102906917856609,947756,0.5610864957532933,135367078042.00002,INR,14.951500454683238,13.196,INR,14.163112406889933,0.494193,Non-energy minerals,Strong buy
RITES,RITES LTD,267.85,INR,-2.440356947732649,738853,0.0852883823000285,134376822697,INR,32.31897872751186,8.2877,INR,-17.236386150973175,2.81652,Commercial services,Buy
GRINFRA,G R INFRAPROJECTS LTD,1336.95,INR,-2.1230645338409166,13801,0.7758165158243858,133738627213,INR,11.290558223710047,118.4131,INR,-7.6924815892598435,0,Industrial services,Neutral
AAVAS,AAVAS FINANCIERS LTD,1660.45,INR,-1.1489805030510467,294771,2.379090675032506,132842840720.99998,INR,,,,,0,Finance,Buy
RAILTEL,RAILTEL CORP OF IND LTD,385.25,INR,-3.639319659829918,1048584,0.31860591529498844,131279854954.00002,INR,47.37573476966969,8.1318,INR,21.651582018101582,0.696736,Communications,Strong sell
KSB,KSB LTD,740.4,INR,-1.6602470447602606,31459,0.23298562123450756,130520711480,INR,56.19649037585767,13.1752,INR,9.346833762137944,0.466698,Producer manufacturing,Buy
DATAPATTNS,DATA PATTERNS INDIA LTD,2261.8,INR,-2.109887256280972,88779,0.978301474080449,129513312216,INR,68.39390145811034,33.0702,INR,19.98824434349738,0.280972,Electronic technology,Buy
ZEEL,ZEE ENTERTAINMENT ENT LTD,128.05,INR,-3.53322284164532,5662736,0.4597623691484564,128469470978,INR,30.79531516798538,4.1581,INR,,0.747664,Consumer services,Neutral
MARKSANS,MARKSANS PHARMA LTD,264.05,INR,-3.9643571558465096,1226610,1.4387759267278895,128426606060,INR,34.48433480038135,7.6571,INR,10.946736988524394,0.211715,Health technology,Strong buy
INTELLECT,INTELLECT DESIGN ARENA,904.1,INR,-0.20971302428255822,936182,0.26743590963166286,128236946239,INR,44.91306507699951,20.13,INR,-11.04728236853734,0.378399,Technology services,Neutral
WESTLIFE,WESTLIFE FOODWORLD LTD,791.9,INR,-1.7188954390319606,72080,0.33043863344737623,128109360602,INR,569.6712466729012,1.3901,INR,-79.88423413645901,0.419938,Consumer services,Neutral
MINDACORP,MINDA CORPORATION LTD,520.75,INR,-1.550241043576906,260122,0.4039463823224036,128062898230,INR,47.58010726653084,10.9447,INR,-5.925683980711881,0.261365,Producer manufacturing,Buy
GLS,GLENMARK LIFE SCIENCE LTD,1017.1,INR,-1.1420518054138007,40082,0.5550716308570083,127642474073,INR,29.489707161496085,34.49,INR,-16.40652266645984,4.17587,Health technology,Strong buy
INGERRAND,INGERSOLL-RAND INDIA LTD,3953.2,INR,-1.1934665516939729,13421,1.001769013159368,127146435254,INR,51.747654914404045,76.3938,INR,10.365680999959544,1.8621,Producer manufacturing,
NUVOCO,NUVOCO VISTAS CORP LTD,345.4,INR,-2.4155954230823595,94164,0.7836701268416423,126808289697,INR,251.49264598805883,1.3734,INR,-65.39769721095462,0,Non-energy minerals,Neutral
CEATLTD,CEAT LTD,3104.15,INR,-0.3531130122145001,65681,0.5091080745264585,126269012123,INR,22.18116649862482,139.9453,INR,8.50676649055854,0.961046,Consumer durables,Buy
JUBLINGREA,JUBILANT INGREVIA LTD,734.35,INR,-2.972847988372861,421683,0.6430619706762899,125593181404,INR,66.34413847932929,11.0688,INR,-31.93708263131356,0.634115,Process industries,Neutral
SAFARI,SAFARI IND (INDIA) LTD,2470.1,INR,-3.1447280712073193,35893,1.2923563278400478,125563685278,INR,74.92780528052805,32.9664,INR,-3.0114739629302787,0.1168,Consumer durables,Buy
CUB,CITY UNION BANK LTD,167.04,INR,-1.2532513596594967,995023,0.7410237106466856,125152493518,INR,11.788285109386026,14.17,INR,12.104430379746828,0.592066,Finance,Strong buy
CRAFTSMAN,CRAFTSMAN AUTOMATION LTD,5207.1,INR,0.1895233055943117,16758,0.547709705358456,124231515542,INR,45.36271617005596,114.7881,INR,-18.693910335868637,0.216028,Producer manufacturing,Buy
ZYDUSWELL,ZYDUS WELLNESS LTD,1919.5,INR,-1.6674777797699831,5881,0.2284699776230731,124047681823,INR,38.26502642370019,50.1633,INR,13.517568494158164,0.256483,Consumer non-durables,Buy
VIJAYA,VIJAYA DIAGNOSTIC CEN LTD,1229.55,INR,0.6755097027757309,341612,0.44532933593899204,123945597690,INR,95.24012393493416,12.91,INR,27.831907477820028,0.082802,Health services,Buy
MGL,MAHANAGAR GAS LTD.,1301.75,INR,2.447566206272373,1420771,1.6269065700518495,123620380402,INR,11.262206310988297,115.5857,INR,-0.5271165990523065,2.39712,Utilities,Neutral
NSLNISP,NMDC STEEL LTD,40.78,INR,-2.2296811316231113,2675242,1.2524397543192973,123584000000,INR,,-8.7758,INR,,0,Non-energy minerals,
SPLPETRO,SUPREME PETROCHEM LTD,644,INR,-2.1425315301625925,23054,0.4198919580508737,122602961060,INR,29.431658227153903,21.8812,INR,3.715149734090454,1.45706,Process industries,Sell
ABDL,ALLIED BLEND N DISTILS L,416.5,INR,-2.9476872888267454,385051,0.5861394403916537,121352000000,INR,,,,,0,Consumer non-durables,Strong buy
RELINFRA,RELIANCE INFRASTRUCTU LTD,299.3,INR,4.267549207455147,2786403,0.8985787707253129,119475937995,INR,3.747940073030359,79.8572,INR,,0,Utilities,
AETHER,AETHER INDUSTRIES LTD,864.6,INR,-4.241887252187391,37172,0.8370054964231594,118827479725,INR,142.44760775009885,6.0696,INR,-43.940667399395956,0,Process industries,Buy
SAMMAANCAP,SAMMAAN CAPITAL LTD,153.19,INR,-1.8075764374078545,3715004,0.6431932489955232,118409922180,INR,,-27.5397,INR,-222.52391333362996,1.25786,Finance,
IWEL,INOX WIND ENERGY LTD,9127.45,INR,-3.605506476499254,13742,1.6475835361540396,117909000000,INR,233.0749980848293,39.161,INR,,0,Utilities,
GENUSPOWER,GENUS POWER INFRASTRU LTD,378.25,INR,-1.4973958333333335,341453,0.5849104535572847,117865854093,INR,72.89598951608241,5.1889,INR,47.43706313576178,0.154679,Electronic technology,Strong buy
JPPOWER,JAIPRAKASH POWER VEN. LTD,16.4,INR,-2.7860106698281113,25076070,0.8240460216785279,117468282809,INR,10.066908108771713,1.6291,INR,,0,Utilities,
OLECTRA,OLECTRA GREENTECH LTD,1365,INR,-3.0333167578319276,245681,0.9837750652797449,116870651462,INR,99.80842631725187,13.6762,INR,44.80597172957806,0.0280928,Consumer durables,
INDIACEM,THE INDIA CEMENTS LTD,376.6,INR,-0.02654632333420916,385681,0.2294258604176161,116862242346,INR,,-10.9888,INR,-30.435505121844102,0,Non-energy minerals,Strong sell
LEMONTREE,LEMON TREE HOTELS LTD,140.65,INR,-1.7875846658752896,2041023,0.5136757647157955,116658291229,INR,73.35836853909143,1.9173,INR,16.70217298679165,0,Consumer services,Strong buy
JMFINANCIL,JM FINANCIAL LTD,119.85,INR,-2.687560896394935,1561983,0.47727500020090374,116460062259,INR,25.348448636873158,4.7281,INR,-25.75103252249563,1.64136,Finance,
EDELWEISS,EDELWEISS FIN SERV LTD,115.7,INR,-2.461642218850111,1987013,0.8183681804058817,116292827494,INR,22.56328249931745,5.1278,INR,22.169013413384782,1.21902,Finance,
PVRINOX,PVR INOX LTD,1142.7,INR,-1.6270661157024677,539676,0.729776108201524,115600986706,INR,,-31.303,INR,21.9742365175429,0,Consumer services,Buy
EUREKAFORB,EUREKA FORBES LTD,568.4,INR,-3.807750888475207,108037,0.5900739852291706,115580203574,INR,88.79168944778567,6.4015,INR,57.67629744574991,0,Consumer durables,Buy
GRWRHITECH,GARWARE HI-TECH FILMS LTD,4291.9,INR,-10.020231244169118,248655,4.412743370370173,114511318721,INR,32.553408706495205,131.8418,INR,87.8334482581763,0.202883,Process industries,Strong buy
MMTC,MMTC LTD,71.43,INR,-4.069298952457679,2234298,0.32880146703007773,114029994965,INR,51.95286929958543,1.3749,INR,18.454380976996635,0,Distribution services,
RAYMOND,RAYMOND LTD,1617.4,INR,-3.4445704734045623,155069,0.35157362348754584,113218629322,INR,1.3810095560669902,1171.1722,INR,414.88900739511064,0.58801,Process industries,Strong buy
SANOFICONR,SANOFI CONS HEALTHC IND L,4854.75,INR,-0.6903958269407794,830,0.03741401538031572,112582000000,INR,,,,,0,Health technology,Strong buy
USHAMART,USHA MARTIN LTD.,354.05,INR,-2.1285418106427056,253589,0.20670491471218394,112556382281,INR,25.233052055419353,14.0312,INR,7.13456722252764,0.744551,Producer manufacturing,Strong buy
PRUDENT,PRUDENT CORP ADV SER LTD,2735.6,INR,-1.8917998099234314,16130,0.5333518501985604,112551638438,INR,64.36372705412896,42.5022,INR,37.27746053073565,0.0735781,Finance,Neutral
BBOX,BLACK BOX LTD,625,INR,-3.0030263055792696,155317,0.766079370551936,111837167992,INR,61.83955356789488,10.1068,INR,95.89858892851603,0,Technology services,
REDTAPE,REDTAPE LTD,760.6,INR,-3.538363982244766,108293,1.5928790907499666,111529000000,INR,66.74505949664783,11.3956,INR,-2.977361157228852,0,Retail trade,
GANESHHOUC,GANESH HOUSING CORP LTD,1273.85,INR,-3.448667904650017,120658,0.6124221326307195,111075780757,INR,21.871072529857354,58.2436,INR,54.1957773512476,0.825795,Consumer durables,
MAHSCOOTER,MAHARASHTRA SCOOTERS LTD,9420.35,INR,-1.3761804057873794,2176,0.4032616753150482,109780535171,INR,67.07023601865366,140.455,INR,-20.5503860621659,1.76976,Producer manufacturing,
TTKPRESTIG,TTK PRESTIGE LTD,789.9,INR,-1.0770194113963711,6389,0.32919923535504014,109738006429,INR,50.58403135326212,15.6156,INR,-3.506744690448672,0.748783,Consumer durables,Neutral
HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,711.05,INR,0.4166078237536975,243233,0.23632643095331857,109272400506,INR,45.87863341613704,15.4985,INR,-2.4023929471032797,0.801282,Technology services,Buy
SFL,SHEELA FOAM LTD,980.05,INR,-2.0586618697846424,88660,0.4633035960636439,109007126690,INR,70.45903878644091,13.9095,INR,-29.360770711343818,0,Process industries,Buy
SAPPHIRE,SAPPHIRE FOODS INDIA LTD,332.5,INR,-3.314917127071817,132592,0.1293153179529847,108900885807,INR,602.355072463768,0.552,INR,-91.49984601170311,0,Consumer services,Buy
SYRMA,SYRMA SGS TECHNOLOGY LTD,580.15,INR,-2.454812946616229,1865330,1.3938310908329414,108676392212,INR,97.66835016835016,5.94,INR,-20.392409134770016,0.245902,Electronic technology,Buy
ARVIND,ARVIND LTD,386.1,INR,-2.965569238502125,199104,0.35826999555365074,107154722104,INR,34.8796241926013,11.0695,INR,-11.521153554100822,0.488579,Process industries,Strong buy
CHOICEIN,CHOICE INTERNATIONAL LTD,526,INR,-1.3040622947743776,137773,0.2403046501957698,107126333086,INR,68.32499837630708,7.6985,INR,62.51161023389346,0,Commercial services,
GRAPHITE,GRAPHITE INDIA LTD,525.5,INR,-3.9393108490997086,491817,0.5586388674493928,106880216911,INR,22.032157306668342,23.8515,INR,-45.56067833747974,2.01078,Process industries,Buy
J&KBANK,J & K BANK LTD.,92.65,INR,-2.984293193717271,2391198,1.3376887692620882,106539406403,INR,4.9751110204213145,18.6227,INR,24.182792974220124,2.22222,Finance,Strong buy
AZAD,AZAD ENGINEERING LTD,1692,INR,-3.3170480843404446,95284,0.3750708050260842,106279000000,INR,143.16053101388454,11.8189,INR,,0,Producer manufacturing,Strong buy
TEGA,TEGA INDUSTRIES LTD,1592,INR,1.3173805129510627,22713,0.496576240948683,106207279015,INR,62.68382859595311,25.3973,INR,-13.022945205479445,0.125294,Distribution services,Buy
ISGEC,ISGEC HEAVY ENG LTD,1316.5,INR,-3.6378275508710325,44698,0.5304456179908622,105919270863,INR,33.23773119978994,39.6086,INR,12.213930771104952,0.277681,Industrial services,Strong buy
SAREGAMA,SAREGAMA INDIA LTD,535.45,INR,-3.050878145935164,976675,0.2416664336337521,105768597737,INR,54.8240449691298,9.7667,INR,-2.7560113506247794,0.728797,Consumer services,Strong buy
NETWORK18,NETWORK18 MEDIA & INV LTD,63.6,INR,-4.51884101486263,3773816,1.2833850213712692,105642423294,INR,,-3.4025,INR,-144.32715783426684,0,Consumer services,
SWSOLAR,STRLNG & WIL REN ENE LTD,461.35,INR,5.174968653824244,1261906,2.0282142075898473,104442001329,INR,,-2.7662,INR,92.14941706683014,0,Industrial services,Strong buy
JLHL,JUPITER LIFE LINE HOSP L,1552,INR,0.15487867836861713,17840,0.5663635901864175,104249979401,INR,54.991195030950266,28.2227,INR,,0.0628931,Health services,Strong buy
TIMETECHNO,TIME TECHNOPLAST LTD.,430.1,INR,-0.7499711549555786,491352,0.4765691583077092,103933510345,INR,26.982603404036414,15.9399,INR,43.822972119462236,0.436681,Process industries,Strong buy
BLUEJET,BLUE JET HEALTHCARE LTD,577.5,INR,-0.8753861997940307,152803,0.5706968602204834,103888446419,INR,59.66833703569768,9.6785,INR,,0.166973,Health technology,Buy
METROPOLIS,METROPOLIS HEALTHCARE LTD,1951,INR,-2.46463030545418,119074,0.5586709080501835,103708698885,INR,67.83727399165507,28.76,INR,10.743165190604556,0.593208,Health services,Neutral
JKTYRE,JK TYRE & INDUSTRIES LTD,365.05,INR,-1.4975715056664898,159959,0.5769346601903579,102716405994,INR,13.416023520764425,27.21,INR,22.208099598927483,1.20048,Consumer durables,Buy
ENGINERSIN,ENGINEERS INDIA LTD,175.21,INR,-0.8881095146509748,1586449,0.7257485709292844,102207406305,INR,26.60986574327198,6.5844,INR,-21.70749108204519,1.64971,Industrial services,Strong buy
RHIM,RHI MAGNESITA INDIA LTD,490.35,INR,-2.1257485029940075,153945,0.6977025601235647,101877476357,INR,,-4.8301,INR,82.0923024447394,0.50674,Producer manufacturing,Buy
LLOYDSENGG,LLOYDS ENGG WORK LTD,84.75,INR,-1.476400837014643,5084253,0.5601774691416684,101765303168,INR,98.46636458696409,0.8607,INR,87.43466898954705,0.228415,Industrial services,
MEDPLUS,MEDPLUS HEALTH SERV LTD,836.4,INR,-0.6709815331631112,63113,0.31893051425164043,101381965278,INR,100.00239125756235,8.3638,INR,71.12984408888158,0,Retail trade,Strong buy
BALRAMCHIN,BALRAMPUR CHINI MILLS LTD,490.6,INR,-1.0587879399011797,321540,0.7445647744029403,101294423635,INR,22.945391278319274,21.3812,INR,-19.810075309790275,0.597967,Process industries,Buy
GMDCLTD,GUJARAT MINERAL DEV CORP,305.2,INR,-1.8807265712907966,317836,0.5882512981057973,99867896118,INR,15.263205273107353,19.9958,INR,-37.14819168798839,3.04092,Distribution services,Sell
ALOKINDS,ALOK INDUSTRIES LTD,19.61,INR,-1.3085052843482716,4557896,0.9055741566524066,99850993963,INR,,-1.8424,INR,3.5392670157068005,0,Process industries,
MAXESTATES,MAX ESTATES LTD,582.25,INR,-3.377032857616997,129936,0.5899617153276718,99105637104,INR,,-0.0717,INR,96.45593396273046,0,Finance,Strong buy
LATENTVIEW,LATENT VIEW ANALYTICS LTD,463.6,INR,-1.4769950058442223,215049,0.5031578242984829,99054663883,INR,56.330498177399754,8.23,INR,10.618279569892474,0,Commercial services,Buy
PARADEEP,PARADEEP PHOSPHATES LTD,110.55,INR,-4.019795103316556,3311622,0.38783726252327994,98966505321,INR,24.784217016029594,4.4605,INR,127.3909053833605,0.411862,Process industries,Buy
AKUMS,AKUMS DRUGS AND PHARMA L,625.55,INR,1.3200518302559083,401155,0.7463887625748613,98379100000,INR,,,,,0,Health technology,
RBLBANK,RBL BANK LTD,155.82,INR,-1.6163657027402463,4148405,0.3695276224281689,98367285014,INR,8.040247678018575,19.38,INR,-0.15455950540958854,0.926784,Finance,Neutral
INOXINDIA,INOX INDIA LTD,1075.55,INR,-1.497389870867308,41858,0.4925699115544112,98169800000,INR,50.25934579439252,21.4,INR,,0,Producer manufacturing,Strong buy
BECTORFOOD,MRS BECTORS FOOD SPE LTD,1563.95,INR,-2.405616224648983,24010,0.26373602232034976,98144890129,INR,64.65007647472201,24.191,INR,11.541972906426654,0.203316,Consumer non-durables,Buy
IIFLCAPS,IIFL CAPITAL SERVICES LTD,296,INR,-4.300032331070161,207324,1.0855898736086107,97146904234,INR,12.976764576939939,22.81,INR,110.03683241252303,0.956633,Finance,
RCF,RASHTRIYA CHEMICALS & FER,168.48,INR,-3.626587346985473,1852192,0.4667305742403424,96931599305,INR,47.369752860797924,3.5567,INR,-62.52634018880647,0.705748,Process industries,
KPIGREEN,KPI GREEN ENERGY LTD,458.95,INR,-4.998965017594708,1012831,1.275098241844555,96722512035,INR,36.318242606968475,12.6369,INR,53.06693476101649,0.0814229,Utilities,Strong buy
SCI,SHIPPING CORP OF INDIA LTD,201.1,INR,-2.307505465144523,1131641,0.8183518516456205,96583427822,INR,9.142779204837353,21.9955,INR,14.246313504079941,0.241138,Transportation,
SBFC,SBFC FINANCE LTD,87.47,INR,0.5055727909916095,1246513,0.657203249465794,96178391017,INR,31.736874569137548,2.7561,INR,,0,Finance,Strong buy
